"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: ordinalLoc","Param: randSeed","Param: size"
"perspective.circederivation.EncodeProductBenchmarks.encodeMagnolia:·gc.alloc.rate.norm","avgt",1,30,336.000006,0.000009,"B/op",,1234,1
"perspective.circederivation.EncodeProductBenchmarks.encodeMagnolia:·gc.count","avgt",1,30,1848.000000,NaN,"counts",,1234,1
"perspective.circederivation.EncodeProductBenchmarks.encodeMagnolia:·gc.time","avgt",1,30,2578.000000,NaN,"ms",,1234,1
"perspective.circederivation.EncodeProductBenchmarks.encodeMagnolia","avgt",1,30,101.756556,0.622168,"ns/op",,1234,5
"perspective.circederivation.EncodeProductBenchmarks.encodeMagnolia:·gc.alloc.rate","avgt",1,30,5023.701847,30.412744,"MB/sec",,1234,5
"perspective.circederivation.EncodeProductBenchmarks.encodeMagnolia:·gc.alloc.rate.norm","avgt",1,30,536.000015,0.000022,"B/op",,1234,5
"perspective.circederivation.EncodeProductBenchmarks.encodeMagnolia:·gc.count","avgt",1,30,1232.000000,NaN,"counts",,1234,5
"perspective.circederivation.EncodeProductBenchmarks.encodeMagnolia:·gc.time","avgt",1,30,1734.000000,NaN,"ms",,1234,5
"perspective.circederivation.EncodeProductBenchmarks.encodeMagnolia","avgt",1,30,186.854491,1.532244,"ns/op",,1234,10
"perspective.circederivation.EncodeProductBenchmarks.encodeMagnolia:·gc.alloc.rate","avgt",1,30,4451.060349,36.253293,"MB/sec",,1234,10
"perspective.circederivation.EncodeProductBenchmarks.encodeMagnolia:·gc.alloc.rate.norm","avgt",1,30,872.000028,0.000041,"B/op",,1234,10
"perspective.circederivation.EncodeProductBenchmarks.encodeMagnolia:·gc.count","avgt",1,30,1091.000000,NaN,"counts",,1234,10
"perspective.circederivation.EncodeProductBenchmarks.encodeMagnolia:·gc.time","avgt",1,30,1525.000000,NaN,"ms",,1234,10
"perspective.circederivation.EncodeProductBenchmarks.encodeMagnolia","avgt",1,30,457.068629,9.414550,"ns/op",,1234,22
"perspective.circederivation.EncodeProductBenchmarks.encodeMagnolia:·gc.alloc.rate","avgt",1,30,3842.629377,80.322282,"MB/sec",,1234,22
"perspective.circederivation.EncodeProductBenchmarks.encodeMagnolia:·gc.alloc.rate.norm","avgt",1,30,1840.000069,0.000100,"B/op",,1234,22
"perspective.circederivation.EncodeProductBenchmarks.encodeMagnolia:·gc.count","avgt",1,30,942.000000,NaN,"counts",,1234,22
"perspective.circederivation.EncodeProductBenchmarks.encodeMagnolia:·gc.time","avgt",1,30,1308.000000,NaN,"ms",,1234,22
"perspective.circederivation.EncodeProductBenchmarks.encodeMagnolia","avgt",1,30,511.655202,6.454034,"ns/op",,1234,23
"perspective.circederivation.EncodeProductBenchmarks.encodeMagnolia:·gc.alloc.rate","avgt",1,30,3728.983460,47.394194,"MB/sec",,1234,23
"perspective.circederivation.EncodeProductBenchmarks.encodeMagnolia:·gc.alloc.rate.norm","avgt",1,30,2000.000078,0.000112,"B/op",,1234,23
"perspective.circederivation.EncodeProductBenchmarks.encodeMagnolia:·gc.count","avgt",1,30,914.000000,NaN,"counts",,1234,23
"perspective.circederivation.EncodeProductBenchmarks.encodeMagnolia:·gc.time","avgt",1,30,1298.000000,NaN,"ms",,1234,23
"perspective.circederivation.EncodeProductBenchmarks.encodeMagnolia","avgt",1,30,1425.659186,14.901296,"ns/op",,1234,50
"perspective.circederivation.EncodeProductBenchmarks.encodeMagnolia:·gc.alloc.rate","avgt",1,30,3050.984949,32.076110,"MB/sec",,1234,50
"perspective.circederivation.EncodeProductBenchmarks.encodeMagnolia:·gc.alloc.rate.norm","avgt",1,30,4560.000204,0.000313,"B/op",,1234,50
"perspective.circederivation.EncodeProductBenchmarks.encodeMagnolia:·gc.count","avgt",1,30,748.000000,NaN,"counts",,1234,50
"perspective.circederivation.EncodeProductBenchmarks.encodeMagnolia:·gc.time","avgt",1,30,1045.000000,NaN,"ms",,1234,50
"perspective.circederivation.EncodeProductBenchmarks.encodeMagnolia","avgt",1,30,2083.900842,77.964692,"ns/op",,1234,75
"perspective.circederivation.EncodeProductBenchmarks.encodeMagnolia:·gc.alloc.rate","avgt",1,30,2851.591721,116.375217,"MB/sec",,1234,75
"perspective.circederivation.EncodeProductBenchmarks.encodeMagnolia:·gc.alloc.rate.norm","avgt",1,30,6210.666971,28.189517,"B/op",,1234,75
"perspective.circederivation.EncodeProductBenchmarks.encodeMagnolia:·gc.count","avgt",1,30,698.000000,NaN,"counts",,1234,75
"perspective.circederivation.EncodeProductBenchmarks.encodeMagnolia:·gc.time","avgt",1,30,970.000000,NaN,"ms",,1234,75
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective","avgt",1,30,54.468979,0.425833,"ns/op",,1234,1
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective:·gc.alloc.rate","avgt",1,30,5883.475239,45.416894,"MB/sec",,1234,1
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective:·gc.alloc.rate.norm","avgt",1,30,336.000008,0.000012,"B/op",,1234,1
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective:·gc.count","avgt",1,30,1442.000000,NaN,"counts",,1234,1
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective:·gc.time","avgt",1,30,2067.000000,NaN,"ms",,1234,1
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective","avgt",1,30,163.615588,10.617838,"ns/op",,1234,5
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective:·gc.alloc.rate","avgt",1,30,4609.931035,287.359885,"MB/sec",,1234,5
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective:·gc.alloc.rate.norm","avgt",1,30,784.000025,0.000036,"B/op",,1234,5
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective:·gc.count","avgt",1,30,1130.000000,NaN,"counts",,1234,5
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective:·gc.time","avgt",1,30,1620.000000,NaN,"ms",,1234,5
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective","avgt",1,30,286.350410,15.931102,"ns/op",,1234,10
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective:·gc.alloc.rate","avgt",1,30,4611.942075,244.052525,"MB/sec",,1234,10
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective:·gc.alloc.rate.norm","avgt",1,30,1376.000043,0.000063,"B/op",,1234,10
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective:·gc.count","avgt",1,30,1130.000000,NaN,"counts",,1234,10
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective:·gc.time","avgt",1,30,1598.000000,NaN,"ms",,1234,10
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective","avgt",1,30,713.697894,36.535560,"ns/op",,1234,22
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective:·gc.alloc.rate","avgt",1,30,3989.619595,214.401505,"MB/sec",,1234,22
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective:·gc.alloc.rate.norm","avgt",1,30,2968.000108,0.000157,"B/op",,1234,22
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective:·gc.count","avgt",1,30,978.000000,NaN,"counts",,1234,22
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective:·gc.time","avgt",1,30,1408.000000,NaN,"ms",,1234,22
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective","avgt",1,30,759.441793,22.949899,"ns/op",,1234,23
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective:·gc.alloc.rate","avgt",1,30,3935.899353,122.401375,"MB/sec",,1234,23
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective:·gc.alloc.rate.norm","avgt",1,30,3128.000115,0.000167,"B/op",,1234,23
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective:·gc.count","avgt",1,30,964.000000,NaN,"counts",,1234,23
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective:·gc.time","avgt",1,30,1385.000000,NaN,"ms",,1234,23
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective","avgt",1,30,1982.545650,18.602511,"ns/op",,1234,50
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective:·gc.alloc.rate","avgt",1,30,3452.458051,32.114038,"MB/sec",,1234,50
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective:·gc.alloc.rate.norm","avgt",1,30,7176.000301,0.000436,"B/op",,1234,50
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective:·gc.count","avgt",1,30,846.000000,NaN,"counts",,1234,50
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective:·gc.time","avgt",1,30,1214.000000,NaN,"ms",,1234,50
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective","avgt",1,30,2804.255083,92.689838,"ns/op",,1234,75
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective:·gc.alloc.rate","avgt",1,30,3454.363673,116.103712,"MB/sec",,1234,75
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective:·gc.alloc.rate.norm","avgt",1,30,10133.333759,12.813431,"B/op",,1234,75
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective:·gc.count","avgt",1,30,847.000000,NaN,"counts",,1234,75
"perspective.circederivation.EncodeProductBenchmarks.encodePerspective:·gc.time","avgt",1,30,1222.000000,NaN,"ms",,1234,75
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster","avgt",1,30,36.351960,0.328328,"ns/op",,1234,1
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,7766.537391,70.221739,"MB/sec",,1234,1
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,296.000006,0.000008,"B/op",,1234,1
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster:·gc.count","avgt",1,30,1903.000000,NaN,"counts",,1234,1
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster:·gc.time","avgt",1,30,2776.000000,NaN,"ms",,1234,1
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster","avgt",1,30,110.459116,0.373772,"ns/op",,1234,5
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,6423.458508,21.667878,"MB/sec",,1234,5
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,744.000017,0.000024,"B/op",,1234,5
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster:·gc.count","avgt",1,30,1574.000000,NaN,"counts",,1234,5
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster:·gc.time","avgt",1,30,2250.000000,NaN,"ms",,1234,5
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster","avgt",1,30,215.717069,3.363437,"ns/op",,1234,10
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,5838.578365,91.892497,"MB/sec",,1234,10
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,1320.000033,0.000048,"B/op",,1234,10
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster:·gc.count","avgt",1,30,1431.000000,NaN,"counts",,1234,10
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster:·gc.time","avgt",1,30,2049.000000,NaN,"ms",,1234,10
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster","avgt",1,30,534.524473,8.256800,"ns/op",,1234,22
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,5164.672805,80.448299,"MB/sec",,1234,22
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,2893.333415,5.125370,"B/op",,1234,22
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster:·gc.count","avgt",1,30,1266.000000,NaN,"counts",,1234,22
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster:·gc.time","avgt",1,30,1845.000000,NaN,"ms",,1234,22
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster","avgt",1,30,606.070811,9.017392,"ns/op",,1234,23
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,4790.448574,88.906801,"MB/sec",,1234,23
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,3042.666759,12.813423,"B/op",,1234,23
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster:·gc.count","avgt",1,30,1172.000000,NaN,"counts",,1234,23
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster:·gc.time","avgt",1,30,1710.000000,NaN,"ms",,1234,23
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster","avgt",1,30,1528.005287,14.570660,"ns/op",,1234,50
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,4299.729050,41.302318,"MB/sec",,1234,50
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,6888.000233,0.000337,"B/op",,1234,50
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster:·gc.count","avgt",1,30,1053.000000,NaN,"counts",,1234,50
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster:·gc.time","avgt",1,30,1546.000000,NaN,"ms",,1234,50
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster","avgt",1,30,2365.941645,59.519771,"ns/op",,1234,75
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,3936.209671,100.092891,"MB/sec",,1234,75
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,9752.000360,0.000522,"B/op",,1234,75
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster:·gc.count","avgt",1,30,964.000000,NaN,"counts",,1234,75
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveFaster:·gc.time","avgt",1,30,1374.000000,NaN,"ms",,1234,75
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveInline","avgt",1,30,35.651955,0.222736,"ns/op",,1234,1
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveInline:·gc.alloc.rate","avgt",1,30,7918.284044,48.655953,"MB/sec",,1234,1
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveInline:·gc.alloc.rate.norm","avgt",1,30,296.000005,0.000008,"B/op",,1234,1
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveInline:·gc.count","avgt",1,30,1941.000000,NaN,"counts",,1234,1
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveInline:·gc.time","avgt",1,30,2817.000000,NaN,"ms",,1234,1
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveInline","avgt",1,30,108.021208,0.736167,"ns/op",,1234,5
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveInline:·gc.alloc.rate","avgt",1,30,6710.192796,45.484750,"MB/sec",,1234,5
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveInline:·gc.alloc.rate.norm","avgt",1,30,760.000016,0.000024,"B/op",,1234,5
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveInline:·gc.count","avgt",1,30,1646.000000,NaN,"counts",,1234,5
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveInline:·gc.time","avgt",1,30,2364.000000,NaN,"ms",,1234,5
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveInline","avgt",1,30,208.589179,6.404580,"ns/op",,1234,10
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveInline:·gc.alloc.rate","avgt",1,30,6120.352971,185.277026,"MB/sec",,1234,10
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveInline:·gc.alloc.rate.norm","avgt",1,30,1336.000032,0.000046,"B/op",,1234,10
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveInline:·gc.count","avgt",1,30,1500.000000,NaN,"counts",,1234,10
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveInline:·gc.time","avgt",1,30,2175.000000,NaN,"ms",,1234,10
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveInline","avgt",1,30,488.265016,24.224225,"ns/op",,1234,22
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveInline:·gc.alloc.rate","avgt",1,30,5653.670608,266.727401,"MB/sec",,1234,22
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveInline:·gc.alloc.rate.norm","avgt",1,30,2880.000074,0.000108,"B/op",,1234,22
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveInline:·gc.count","avgt",1,30,1386.000000,NaN,"counts",,1234,22
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveInline:·gc.time","avgt",1,30,1994.000000,NaN,"ms",,1234,22
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveInline","avgt",1,30,528.580901,20.730629,"ns/op",,1234,23
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveInline:·gc.alloc.rate","avgt",1,30,5488.980388,220.946025,"MB/sec",,1234,23
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveInline:·gc.alloc.rate.norm","avgt",1,30,3032.000080,0.000117,"B/op",,1234,23
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveInline:·gc.count","avgt",1,30,1345.000000,NaN,"counts",,1234,23
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveInline:·gc.time","avgt",1,30,1893.000000,NaN,"ms",,1234,23
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveInline","avgt",1,30,1340.215157,18.831059,"ns/op",,1234,50
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveInline:·gc.alloc.rate","avgt",1,30,4899.443256,65.682086,"MB/sec",,1234,50
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveInline:·gc.alloc.rate.norm","avgt",1,30,6882.666870,5.125372,"B/op",,1234,50
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveInline:·gc.count","avgt",1,30,1201.000000,NaN,"counts",,1234,50
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveInline:·gc.time","avgt",1,30,1723.000000,NaN,"ms",,1234,50
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveInline","avgt",1,30,2061.711536,128.796163,"ns/op",,1234,75
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveInline:·gc.alloc.rate","avgt",1,30,4551.900391,303.915330,"MB/sec",,1234,75
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveInline:·gc.alloc.rate.norm","avgt",1,30,9752.000314,0.000458,"B/op",,1234,75
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveInline:·gc.count","avgt",1,30,1115.000000,NaN,"counts",,1234,75
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveInline:·gc.time","avgt",1,30,1550.000000,NaN,"ms",,1234,75
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveUnrolling","avgt",1,30,34.726483,0.495037,"ns/op",,1234,1
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveUnrolling:·gc.alloc.rate","avgt",1,30,8132.257785,117.492149,"MB/sec",,1234,1
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveUnrolling:·gc.alloc.rate.norm","avgt",1,30,296.000005,0.000008,"B/op",,1234,1
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveUnrolling:·gc.count","avgt",1,30,1993.000000,NaN,"counts",,1234,1
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveUnrolling:·gc.time","avgt",1,30,2832.000000,NaN,"ms",,1234,1
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveUnrolling","avgt",1,30,89.909738,3.004056,"ns/op",,1234,5
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveUnrolling:·gc.alloc.rate","avgt",1,30,7484.612563,241.823742,"MB/sec",,1234,5
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveUnrolling:·gc.alloc.rate.norm","avgt",1,30,704.000014,0.000020,"B/op",,1234,5
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveUnrolling:·gc.count","avgt",1,30,1835.000000,NaN,"counts",,1234,5
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveUnrolling:·gc.time","avgt",1,30,2572.000000,NaN,"ms",,1234,5
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveUnrolling","avgt",1,30,164.076360,7.060483,"ns/op",,1234,10
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveUnrolling:·gc.alloc.rate","avgt",1,30,7234.901294,298.029341,"MB/sec",,1234,10
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveUnrolling:·gc.alloc.rate.norm","avgt",1,30,1240.000025,0.000036,"B/op",,1234,10
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveUnrolling:·gc.count","avgt",1,30,1773.000000,NaN,"counts",,1234,10
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveUnrolling:·gc.time","avgt",1,30,2507.000000,NaN,"ms",,1234,10
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveUnrolling","avgt",1,30,428.847134,3.482172,"ns/op",,1234,22
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveUnrolling:·gc.alloc.rate","avgt",1,30,5978.270616,48.595732,"MB/sec",,1234,22
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveUnrolling:·gc.alloc.rate.norm","avgt",1,30,2688.000065,0.000095,"B/op",,1234,22
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveUnrolling:·gc.count","avgt",1,30,1464.000000,NaN,"counts",,1234,22
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveUnrolling:·gc.time","avgt",1,30,2033.000000,NaN,"ms",,1234,22
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveUnrolling","avgt",1,30,453.733403,4.043733,"ns/op",,1234,23
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveUnrolling:·gc.alloc.rate","avgt",1,30,5919.612309,52.617089,"MB/sec",,1234,23
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveUnrolling:·gc.alloc.rate.norm","avgt",1,30,2816.000069,0.000100,"B/op",,1234,23
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveUnrolling:·gc.count","avgt",1,30,1452.000000,NaN,"counts",,1234,23
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveUnrolling:·gc.time","avgt",1,30,2032.000000,NaN,"ms",,1234,23
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveUnrolling","avgt",1,30,1260.844426,2.059202,"ns/op",,1234,50
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveUnrolling:·gc.alloc.rate","avgt",1,30,4907.255625,8.005825,"MB/sec",,1234,50
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveUnrolling:·gc.alloc.rate.norm","avgt",1,30,6488.000192,0.000278,"B/op",,1234,50
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveUnrolling:·gc.count","avgt",1,30,1204.000000,NaN,"counts",,1234,50
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveUnrolling:·gc.time","avgt",1,30,1678.000000,NaN,"ms",,1234,50
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveUnrolling","avgt",1,30,2165.792371,6.584714,"ns/op",,1234,75
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveUnrolling:·gc.alloc.rate","avgt",1,30,4029.903992,12.243473,"MB/sec",,1234,75
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveUnrolling:·gc.alloc.rate.norm","avgt",1,30,9152.000329,0.000478,"B/op",,1234,75
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveUnrolling:·gc.count","avgt",1,30,988.000000,NaN,"counts",,1234,75
"perspective.circederivation.EncodeProductBenchmarks.encodePerspectiveUnrolling:·gc.time","avgt",1,30,1373.000000,NaN,"ms",,1234,75
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2","avgt",1,30,43.187887,0.124234,"ns/op",,1234,1
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2:·gc.alloc.rate","avgt",1,30,7772.762125,22.369196,"MB/sec",,1234,1
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2:·gc.alloc.rate.norm","avgt",1,30,352.000007,0.000009,"B/op",,1234,1
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2:·gc.count","avgt",1,30,1905.000000,NaN,"counts",,1234,1
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2:·gc.time","avgt",1,30,2777.000000,NaN,"ms",,1234,1
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2","avgt",1,30,168.269736,5.375196,"ns/op",,1234,5
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2:·gc.alloc.rate","avgt",1,30,5634.682254,183.025414,"MB/sec",,1234,5
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2:·gc.alloc.rate.norm","avgt",1,30,992.000026,0.000037,"B/op",,1234,5
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2:·gc.count","avgt",1,30,1381.000000,NaN,"counts",,1234,5
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2:·gc.time","avgt",1,30,1999.000000,NaN,"ms",,1234,5
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2","avgt",1,30,402.701177,1.305171,"ns/op",,1234,10
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2:·gc.alloc.rate","avgt",1,30,4546.890165,14.685594,"MB/sec",,1234,10
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2:·gc.alloc.rate.norm","avgt",1,30,1920.000061,0.000088,"B/op",,1234,10
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2:·gc.count","avgt",1,30,1114.000000,NaN,"counts",,1234,10
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2:·gc.time","avgt",1,30,1591.000000,NaN,"ms",,1234,10
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2","avgt",1,30,1006.635706,12.414344,"ns/op",,1234,22
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2:·gc.alloc.rate","avgt",1,30,4475.641050,59.293529,"MB/sec",,1234,22
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2:·gc.alloc.rate.norm","avgt",1,30,4722.666819,5.125368,"B/op",,1234,22
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2:·gc.count","avgt",1,30,1097.000000,NaN,"counts",,1234,22
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2:·gc.time","avgt",1,30,1596.000000,NaN,"ms",,1234,22
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2","avgt",1,30,1285.511494,6.111490,"ns/op",,1234,23
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2:·gc.alloc.rate","avgt",1,30,3958.661433,18.861689,"MB/sec",,1234,23
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2:·gc.alloc.rate.norm","avgt",1,30,5336.000195,0.000283,"B/op",,1234,23
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2:·gc.count","avgt",1,30,970.000000,NaN,"counts",,1234,23
"perspective.circederivation.EncodeProductBenchmarks.encodeShapeless2:·gc.time","avgt",1,30,1392.000000,NaN,"ms",,1234,23
