"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: ordinalLoc","Param: randSeed","Param: size"
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceDerivation:·gc.time","avgt",1,30,266.000000,NaN,"ms",MIDDLE,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric","avgt",1,30,365.837930,10.849848,"ns/op",FIRST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate","avgt",1,30,1749.906039,30.429540,"MB/sec",FIRST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate.norm","avgt",1,30,672.000273,30.752230,"B/op",FIRST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.count","avgt",1,30,428.000000,NaN,"counts",FIRST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.time","avgt",1,30,601.000000,NaN,"ms",FIRST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric","avgt",1,30,341.088351,2.607498,"ns/op",FIRST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate","avgt",1,30,1774.152831,24.667082,"MB/sec",FIRST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate.norm","avgt",1,30,634.666924,12.813429,"B/op",FIRST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.count","avgt",1,30,434.000000,NaN,"counts",FIRST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.time","avgt",1,30,638.000000,NaN,"ms",FIRST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric","avgt",1,30,330.831255,4.826784,"ns/op",FIRST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate","avgt",1,30,1829.225424,15.698598,"MB/sec",FIRST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate.norm","avgt",1,30,634.666922,12.813429,"B/op",FIRST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.count","avgt",1,30,448.000000,NaN,"counts",FIRST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.time","avgt",1,30,650.000000,NaN,"ms",FIRST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric","avgt",1,30,337.646021,1.539736,"ns/op",FIRST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate","avgt",1,30,1717.314712,7.796887,"MB/sec",FIRST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate.norm","avgt",1,30,608.000248,0.000074,"B/op",FIRST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.count","avgt",1,30,421.000000,NaN,"counts",FIRST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.time","avgt",1,30,606.000000,NaN,"ms",FIRST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric","avgt",1,30,338.772191,3.422081,"ns/op",FIRST,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate","avgt",1,30,1711.905726,17.250168,"MB/sec",FIRST,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate.norm","avgt",1,30,608.000248,0.000074,"B/op",FIRST,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.count","avgt",1,30,419.000000,NaN,"counts",FIRST,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.time","avgt",1,30,601.000000,NaN,"ms",FIRST,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric","avgt",1,30,336.518125,1.556202,"ns/op",FIRST,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate","avgt",1,30,1723.069155,7.981423,"MB/sec",FIRST,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate.norm","avgt",1,30,608.000248,0.000074,"B/op",FIRST,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.count","avgt",1,30,422.000000,NaN,"counts",FIRST,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.time","avgt",1,30,616.000000,NaN,"ms",FIRST,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric","avgt",1,30,352.359651,17.049357,"ns/op",FIRST,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate","avgt",1,30,1653.523307,76.335599,"MB/sec",FIRST,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate.norm","avgt",1,30,608.000250,0.000078,"B/op",FIRST,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.count","avgt",1,30,405.000000,NaN,"counts",FIRST,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.time","avgt",1,30,585.000000,NaN,"ms",FIRST,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric","avgt",1,30,336.822339,1.735583,"ns/op",MIDDLE,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate","avgt",1,30,1721.532262,8.856366,"MB/sec",MIDDLE,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate.norm","avgt",1,30,608.000248,0.000074,"B/op",MIDDLE,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.count","avgt",1,30,421.000000,NaN,"counts",MIDDLE,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.time","avgt",1,30,594.000000,NaN,"ms",MIDDLE,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric","avgt",1,30,427.505417,9.499618,"ns/op",MIDDLE,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate","avgt",1,30,1576.698409,6.697975,"MB/sec",MIDDLE,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate.norm","avgt",1,30,706.666961,12.813430,"B/op",MIDDLE,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.count","avgt",1,30,387.000000,NaN,"counts",MIDDLE,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.time","avgt",1,30,538.000000,NaN,"ms",MIDDLE,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric","avgt",1,30,498.208347,4.642724,"ns/op",MIDDLE,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate","avgt",1,30,1546.925940,14.278115,"MB/sec",MIDDLE,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate.norm","avgt",1,30,808.000337,0.000110,"B/op",MIDDLE,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.count","avgt",1,30,379.000000,NaN,"counts",MIDDLE,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.time","avgt",1,30,547.000000,NaN,"ms",MIDDLE,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric","avgt",1,30,402.739155,1.727299,"ns/op",MIDDLE,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate","avgt",1,30,1572.344530,6.762701,"MB/sec",MIDDLE,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate.norm","avgt",1,30,664.000276,0.000089,"B/op",MIDDLE,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.count","avgt",1,30,385.000000,NaN,"counts",MIDDLE,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.time","avgt",1,30,555.000000,NaN,"ms",MIDDLE,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric","avgt",1,30,397.620469,5.859617,"ns/op",MIDDLE,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate","avgt",1,30,1593.287093,23.761012,"MB/sec",MIDDLE,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate.norm","avgt",1,30,664.000275,0.000086,"B/op",MIDDLE,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.count","avgt",1,30,389.000000,NaN,"counts",MIDDLE,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.time","avgt",1,30,554.000000,NaN,"ms",MIDDLE,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric","avgt",1,30,505.220984,1.404231,"ns/op",MIDDLE,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate","avgt",1,30,2365.550869,42.602085,"MB/sec",MIDDLE,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate.norm","avgt",1,30,1253.333817,25.626857,"B/op",MIDDLE,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.count","avgt",1,30,580.000000,NaN,"counts",MIDDLE,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.time","avgt",1,30,843.000000,NaN,"ms",MIDDLE,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric","avgt",1,30,621.359414,1.987498,"ns/op",MIDDLE,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate","avgt",1,30,2467.977346,7.902548,"MB/sec",MIDDLE,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.alloc.rate.norm","avgt",1,30,1608.000616,0.000137,"B/op",MIDDLE,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.count","avgt",1,30,606.000000,NaN,"counts",MIDDLE,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodeCirceGeneric:·gc.time","avgt",1,30,893.000000,NaN,"ms",MIDDLE,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten","avgt",1,30,110.287915,5.113194,"ns/op",FIRST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten:·gc.alloc.rate","avgt",1,30,6389.399390,259.421952,"MB/sec",FIRST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten:·gc.alloc.rate.norm","avgt",1,30,736.000017,7.688055,"B/op",FIRST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten:·gc.count","avgt",1,30,1566.000000,NaN,"counts",FIRST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten:·gc.time","avgt",1,30,2266.000000,NaN,"ms",FIRST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten","avgt",1,30,110.408312,1.575256,"ns/op",FIRST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten:·gc.alloc.rate","avgt",1,30,6292.193008,142.883552,"MB/sec",FIRST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten:·gc.alloc.rate.norm","avgt",1,30,728.000017,7.688055,"B/op",FIRST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten:·gc.count","avgt",1,30,1543.000000,NaN,"counts",FIRST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten:·gc.time","avgt",1,30,2231.000000,NaN,"ms",FIRST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten","avgt",1,30,102.774439,4.088436,"ns/op",FIRST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten:·gc.alloc.rate","avgt",1,30,6555.844683,271.701700,"MB/sec",FIRST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten:·gc.alloc.rate.norm","avgt",1,30,704.000016,0.000023,"B/op",FIRST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten:·gc.count","avgt",1,30,1607.000000,NaN,"counts",FIRST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten:·gc.time","avgt",1,30,2339.000000,NaN,"ms",FIRST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten","avgt",1,30,97.450754,2.080473,"ns/op",FIRST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten:·gc.alloc.rate","avgt",1,30,6976.213967,197.599725,"MB/sec",FIRST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten:·gc.alloc.rate.norm","avgt",1,30,712.000015,7.688055,"B/op",FIRST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten:·gc.count","avgt",1,30,1710.000000,NaN,"counts",FIRST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten:·gc.time","avgt",1,30,2432.000000,NaN,"ms",FIRST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten","avgt",1,30,100.014175,5.276632,"ns/op",FIRST,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten:·gc.alloc.rate","avgt",1,30,6820.156710,272.983089,"MB/sec",FIRST,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten:·gc.alloc.rate.norm","avgt",1,30,712.000015,7.688055,"B/op",FIRST,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten:·gc.count","avgt",1,30,1671.000000,NaN,"counts",FIRST,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten:·gc.time","avgt",1,30,2411.000000,NaN,"ms",FIRST,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten","avgt",1,30,97.254819,3.440459,"ns/op",FIRST,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten:·gc.alloc.rate","avgt",1,30,6921.287300,236.400202,"MB/sec",FIRST,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten:·gc.alloc.rate.norm","avgt",1,30,704.000015,0.000021,"B/op",FIRST,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten:·gc.count","avgt",1,30,1696.000000,NaN,"counts",FIRST,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten:·gc.time","avgt",1,30,2428.000000,NaN,"ms",FIRST,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten","avgt",1,30,95.986073,0.963851,"ns/op",FIRST,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten:·gc.alloc.rate","avgt",1,30,7074.367392,60.887432,"MB/sec",FIRST,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten:·gc.alloc.rate.norm","avgt",1,30,712.000015,7.688055,"B/op",FIRST,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten:·gc.count","avgt",1,30,1733.000000,NaN,"counts",FIRST,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten:·gc.time","avgt",1,30,2489.000000,NaN,"ms",FIRST,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten","avgt",1,30,111.158921,5.905564,"ns/op",MIDDLE,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten:·gc.alloc.rate","avgt",1,30,6346.337340,279.659237,"MB/sec",MIDDLE,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten:·gc.alloc.rate.norm","avgt",1,30,736.000017,7.688056,"B/op",MIDDLE,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten:·gc.count","avgt",1,30,1555.000000,NaN,"counts",MIDDLE,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten:·gc.time","avgt",1,30,2268.000000,NaN,"ms",MIDDLE,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten","avgt",1,30,100.620246,3.094444,"ns/op",MIDDLE,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten:·gc.alloc.rate","avgt",1,30,6882.076339,118.354526,"MB/sec",MIDDLE,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten:·gc.alloc.rate.norm","avgt",1,30,725.333349,11.170485,"B/op",MIDDLE,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten:·gc.count","avgt",1,30,1686.000000,NaN,"counts",MIDDLE,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten:·gc.time","avgt",1,30,2449.000000,NaN,"ms",MIDDLE,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten","avgt",1,30,102.326198,5.423229,"ns/op",MIDDLE,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten:·gc.alloc.rate","avgt",1,30,6667.497796,280.055729,"MB/sec",MIDDLE,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten:·gc.alloc.rate.norm","avgt",1,30,712.000016,7.688055,"B/op",MIDDLE,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten:·gc.count","avgt",1,30,1634.000000,NaN,"counts",MIDDLE,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten:·gc.time","avgt",1,30,2327.000000,NaN,"ms",MIDDLE,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten","avgt",1,30,96.565544,2.418371,"ns/op",MIDDLE,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten:·gc.alloc.rate","avgt",1,30,6902.470402,132.515255,"MB/sec",MIDDLE,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten:·gc.alloc.rate.norm","avgt",1,30,698.666681,17.938795,"B/op",MIDDLE,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten:·gc.count","avgt",1,30,1692.000000,NaN,"counts",MIDDLE,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten:·gc.time","avgt",1,30,2436.000000,NaN,"ms",MIDDLE,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten","avgt",1,30,97.036000,0.891459,"ns/op",MIDDLE,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten:·gc.alloc.rate","avgt",1,30,6764.174091,136.985573,"MB/sec",MIDDLE,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten:·gc.alloc.rate.norm","avgt",1,30,688.000015,7.688055,"B/op",MIDDLE,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten:·gc.count","avgt",1,30,1658.000000,NaN,"counts",MIDDLE,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten:·gc.time","avgt",1,30,2347.000000,NaN,"ms",MIDDLE,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten","avgt",1,30,100.204391,3.016631,"ns/op",MIDDLE,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten:·gc.alloc.rate","avgt",1,30,6861.443045,143.825518,"MB/sec",MIDDLE,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten:·gc.alloc.rate.norm","avgt",1,30,720.000015,7.688055,"B/op",MIDDLE,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten:·gc.count","avgt",1,30,1682.000000,NaN,"counts",MIDDLE,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten:·gc.time","avgt",1,30,2432.000000,NaN,"ms",MIDDLE,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten","avgt",1,30,101.624961,2.395642,"ns/op",MIDDLE,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten:·gc.alloc.rate","avgt",1,30,6614.454393,159.628458,"MB/sec",MIDDLE,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten:·gc.alloc.rate.norm","avgt",1,30,704.000015,0.000022,"B/op",MIDDLE,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten:·gc.count","avgt",1,30,1620.000000,NaN,"counts",MIDDLE,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodeHandwritten:·gc.time","avgt",1,30,2321.000000,NaN,"ms",MIDDLE,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia","avgt",1,30,140.753402,1.910479,"ns/op",FIRST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia:·gc.alloc.rate","avgt",1,30,5366.686539,24.900396,"MB/sec",FIRST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia:·gc.alloc.rate.norm","avgt",1,30,792.000021,7.688055,"B/op",FIRST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia:·gc.count","avgt",1,30,1314.000000,NaN,"counts",FIRST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia:·gc.time","avgt",1,30,1896.000000,NaN,"ms",FIRST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia","avgt",1,30,133.365588,1.343367,"ns/op",FIRST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia:·gc.alloc.rate","avgt",1,30,5607.291934,55.348941,"MB/sec",FIRST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia:·gc.alloc.rate.norm","avgt",1,30,784.000020,0.000029,"B/op",FIRST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia:·gc.count","avgt",1,30,1375.000000,NaN,"counts",FIRST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia:·gc.time","avgt",1,30,1965.000000,NaN,"ms",FIRST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia","avgt",1,30,138.247871,4.917956,"ns/op",FIRST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia:·gc.alloc.rate","avgt",1,30,5478.666149,204.869440,"MB/sec",FIRST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia:·gc.alloc.rate.norm","avgt",1,30,792.000021,7.688055,"B/op",FIRST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia:·gc.count","avgt",1,30,1342.000000,NaN,"counts",FIRST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia:·gc.time","avgt",1,30,1877.000000,NaN,"ms",FIRST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia","avgt",1,30,138.636409,5.403894,"ns/op",FIRST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia:·gc.alloc.rate","avgt",1,30,5411.471539,219.436470,"MB/sec",FIRST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia:·gc.alloc.rate.norm","avgt",1,30,784.000021,0.000030,"B/op",FIRST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia:·gc.count","avgt",1,30,1325.000000,NaN,"counts",FIRST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia:·gc.time","avgt",1,30,1932.000000,NaN,"ms",FIRST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia","avgt",1,30,136.000668,3.730017,"ns/op",FIRST,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia:·gc.alloc.rate","avgt",1,30,5506.383989,150.182055,"MB/sec",FIRST,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia:·gc.alloc.rate.norm","avgt",1,30,784.000021,0.000030,"B/op",FIRST,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia:·gc.count","avgt",1,30,1349.000000,NaN,"counts",FIRST,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia:·gc.time","avgt",1,30,1898.000000,NaN,"ms",FIRST,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia","avgt",1,30,145.707340,1.066139,"ns/op",FIRST,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia:·gc.alloc.rate","avgt",1,30,5393.827398,69.608314,"MB/sec",FIRST,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia:·gc.alloc.rate.norm","avgt",1,30,824.000022,7.688055,"B/op",FIRST,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia:·gc.count","avgt",1,30,1321.000000,NaN,"counts",FIRST,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia:·gc.time","avgt",1,30,1878.000000,NaN,"ms",FIRST,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia","avgt",1,30,144.130215,1.250545,"ns/op",FIRST,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia:·gc.alloc.rate","avgt",1,30,5400.000670,46.626706,"MB/sec",FIRST,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia:·gc.alloc.rate.norm","avgt",1,30,816.000022,0.000032,"B/op",FIRST,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia:·gc.count","avgt",1,30,1323.000000,NaN,"counts",FIRST,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia:·gc.time","avgt",1,30,1871.000000,NaN,"ms",FIRST,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia","avgt",1,30,135.075753,5.781227,"ns/op",MIDDLE,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia:·gc.alloc.rate","avgt",1,30,5558.078935,247.833286,"MB/sec",MIDDLE,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia:·gc.alloc.rate.norm","avgt",1,30,784.000020,0.000030,"B/op",MIDDLE,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia:·gc.count","avgt",1,30,1362.000000,NaN,"counts",MIDDLE,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia:·gc.time","avgt",1,30,1916.000000,NaN,"ms",MIDDLE,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia","avgt",1,30,156.751124,2.950063,"ns/op",MIDDLE,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia:·gc.alloc.rate","avgt",1,30,4773.318911,88.114720,"MB/sec",MIDDLE,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia:·gc.alloc.rate.norm","avgt",1,30,784.000024,0.000034,"B/op",MIDDLE,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia:·gc.count","avgt",1,30,1170.000000,NaN,"counts",MIDDLE,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia:·gc.time","avgt",1,30,1690.000000,NaN,"ms",MIDDLE,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeMagnolia","avgt",1,30,173.296877,3.336290,"ns/op",MIDDLE,1234,10
